query,case,label
AILA_Q1,C1710,0
AILA_Q1,C2183,0
AILA_Q1,C820,0
AILA_Q1,C2278,0
AILA_Q1,C1950,0
AILA_Q1,C1241,0
AILA_Q1,C105,0
AILA_Q1,C2118,0
AILA_Q1,C2383,0
AILA_Q1,C1229,0
AILA_Q1,C984,0
AILA_Q1,C1578,0
AILA_Q1,C1638,0
AILA_Q1,C1868,0
AILA_Q1,C1034,0
AILA_Q1,C1777,0
AILA_Q1,C2131,0
AILA_Q1,C1892,0
AILA_Q1,C1280,0
AILA_Q1,C2547,0
AILA_Q1,C448,0
AILA_Q1,C1268,0
AILA_Q1,C2048,0
AILA_Q1,C1833,0
AILA_Q1,C2862,0
AILA_Q1,C2571,0
AILA_Q1,C528,0
AILA_Q1,C163,0
AILA_Q1,C2151,0
AILA_Q1,C677,0
AILA_Q1,C1914,0
AILA_Q1,C2201,0
AILA_Q1,C2144,0
AILA_Q1,C31,0
AILA_Q1,C754,0
AILA_Q1,C2101,0
AILA_Q1,C1995,0
AILA_Q1,C957,0
AILA_Q1,C1126,0
AILA_Q1,C34,0
AILA_Q1,C1155,0
AILA_Q1,C2769,0
AILA_Q1,C2774,0
AILA_Q1,C2636,0
AILA_Q1,C2803,0
AILA_Q1,C1267,0
AILA_Q1,C2066,0
AILA_Q1,C972,0
AILA_Q1,C2848,0
AILA_Q1,C1111,0
AILA_Q1,C502,0
AILA_Q1,C2799,0
AILA_Q1,C258,0
AILA_Q1,C1976,0
AILA_Q1,C1560,0
AILA_Q1,C121,0
AILA_Q1,C144,0
AILA_Q1,C63,0
AILA_Q1,C2520,0
AILA_Q1,C1561,0
AILA_Q1,C1515,0
AILA_Q1,C854,0
AILA_Q1,C1073,0
AILA_Q1,C959,0
AILA_Q1,C1165,0
AILA_Q1,C1340,0
AILA_Q1,C945,0
AILA_Q1,C507,0
AILA_Q1,C2094,0
AILA_Q1,C400,0
AILA_Q1,C2282,0
AILA_Q1,C42,0
AILA_Q1,C562,0
AILA_Q1,C958,0
AILA_Q1,C939,0
AILA_Q1,C1312,0
AILA_Q1,C722,0
AILA_Q1,C946,0
AILA_Q1,C2734,0
AILA_Q1,C912,0
AILA_Q1,C2729,0
AILA_Q1,C2120,0
AILA_Q1,C381,0
AILA_Q1,C1829,0
AILA_Q1,C1482,0
AILA_Q1,C2889,0
AILA_Q1,C1863,0
AILA_Q1,C55,0
AILA_Q1,C2371,0
AILA_Q1,C1366,0
AILA_Q1,C1226,0
AILA_Q1,C139,0
AILA_Q1,C1911,0
AILA_Q1,C378,0
AILA_Q1,C2647,0
AILA_Q1,C2511,0
AILA_Q1,C2719,0
AILA_Q1,C1697,0
AILA_Q1,C2621,0
AILA_Q1,C817,0
AILA_Q1,C394,0
AILA_Q1,C2342,0
AILA_Q1,C2337,0
AILA_Q1,C399,0
AILA_Q1,C1709,0
AILA_Q1,C1371,0
AILA_Q1,C1974,0
AILA_Q1,C2274,0
AILA_Q1,C1584,0
AILA_Q1,C444,0
AILA_Q1,C2782,0
AILA_Q1,C283,0
AILA_Q1,C2793,0
AILA_Q1,C828,0
AILA_Q1,C934,0
AILA_Q1,C1159,0
AILA_Q1,C961,0
AILA_Q1,C10,0
AILA_Q1,C2159,0
AILA_Q1,C132,0
AILA_Q1,C1728,0
AILA_Q1,C2562,0
AILA_Q1,C1850,0
AILA_Q1,C419,0
AILA_Q1,C1567,0
AILA_Q1,C2089,0
AILA_Q1,C2564,0
AILA_Q1,C100,0
AILA_Q1,C2380,0
AILA_Q1,C2763,0
AILA_Q1,C976,0
AILA_Q1,C1452,0
AILA_Q1,C1145,0
AILA_Q1,C1548,0
AILA_Q1,C424,0
AILA_Q1,C134,0
AILA_Q1,C1350,0
AILA_Q1,C580,0
AILA_Q1,C1203,0
AILA_Q1,C472,0
AILA_Q1,C1975,0
AILA_Q1,C1494,0
AILA_Q1,C559,0
AILA_Q1,C1168,0
AILA_Q1,C812,0
AILA_Q1,C643,0
AILA_Q1,C806,0
AILA_Q1,C1026,0
AILA_Q1,C1662,0
AILA_Q1,C312,0
AILA_Q1,C526,0
AILA_Q1,C999,0
AILA_Q1,C1516,0
AILA_Q1,C2327,0
AILA_Q1,C1376,0
AILA_Q1,C966,0
AILA_Q1,C2466,0
AILA_Q1,C1160,0
AILA_Q1,C396,0
AILA_Q1,C2830,0
AILA_Q1,C745,0
AILA_Q1,C1023,0
AILA_Q1,C1202,0
AILA_Q1,C709,0
AILA_Q1,C809,0
AILA_Q1,C1635,0
AILA_Q1,C266,0
AILA_Q1,C14,1
AILA_Q1,C1513,0
AILA_Q1,C1392,0
AILA_Q1,C2341,0
AILA_Q1,C296,0
AILA_Q1,C566,0
AILA_Q1,C788,0
AILA_Q1,C2744,0
AILA_Q1,C1420,0
AILA_Q1,C2140,0
AILA_Q1,C1091,0
AILA_Q1,C365,0
AILA_Q1,C799,0
AILA_Q1,C2623,0
AILA_Q1,C2535,0
AILA_Q1,C1713,0
AILA_Q1,C1246,0
AILA_Q1,C992,0
AILA_Q1,C2610,0
AILA_Q1,C746,0
AILA_Q1,C903,0
AILA_Q1,C2851,0
AILA_Q1,C2886,0
AILA_Q1,C2441,0
AILA_Q1,C366,0
AILA_Q1,C450,0
AILA_Q1,C1032,0
AILA_Q1,C2452,0
AILA_Q1,C440,0
AILA_Q1,C846,0
AILA_Q1,C2642,0
AILA_Q1,C2260,0
AILA_Q1,C541,0
AILA_Q1,C147,0
AILA_Q1,C2308,0
AILA_Q1,C589,0
AILA_Q1,C204,0
AILA_Q1,C1767,0
AILA_Q1,C61,0
AILA_Q1,C682,0
AILA_Q1,C2445,0
AILA_Q1,C2420,0
AILA_Q1,C301,0
AILA_Q1,C190,0
AILA_Q1,C416,0
AILA_Q1,C2184,0
AILA_Q1,C719,0
AILA_Q1,C1078,0
AILA_Q1,C1391,0
AILA_Q1,C2375,0
AILA_Q1,C1605,0
AILA_Q1,C1511,0
AILA_Q1,C2847,0
AILA_Q1,C1415,0
AILA_Q1,C1191,0
AILA_Q1,C1855,0
AILA_Q1,C285,0
AILA_Q1,C2697,0
AILA_Q1,C1075,0
AILA_Q1,C2236,0
AILA_Q1,C2760,0
AILA_Q1,C1645,0
AILA_Q1,C1487,0
AILA_Q1,C202,0
AILA_Q1,C2377,0
AILA_Q1,C1238,0
AILA_Q1,C109,0
AILA_Q1,C1464,0
AILA_Q1,C1140,0
AILA_Q1,C989,0
AILA_Q1,C628,0
AILA_Q1,C277,0
AILA_Q1,C941,0
AILA_Q1,C2102,0
AILA_Q1,C631,0
AILA_Q1,C2654,0
AILA_Q1,C292,0
AILA_Q1,C2241,0
AILA_Q1,C2271,0
AILA_Q1,C1448,0
AILA_Q1,C1071,0
AILA_Q1,C2152,0
AILA_Q1,C2344,0
AILA_Q1,C1618,0
AILA_Q1,C287,0
AILA_Q1,C636,0
AILA_Q1,C2896,0
AILA_Q1,C1386,0
AILA_Q1,C1372,0
AILA_Q1,C2423,0
AILA_Q1,C2795,0
AILA_Q1,C901,0
AILA_Q1,C207,0
AILA_Q1,C1320,0
AILA_Q1,C387,0
AILA_Q1,C304,0
AILA_Q1,C2515,0
AILA_Q1,C2243,0
AILA_Q1,C1338,0
AILA_Q1,C2314,0
AILA_Q1,C2051,0
AILA_Q1,C1016,0
AILA_Q1,C593,0
AILA_Q1,C670,0
AILA_Q1,C621,0
AILA_Q1,C2852,0
AILA_Q1,C2092,0
AILA_Q1,C2266,0
AILA_Q1,C2116,0
AILA_Q1,C1684,0
AILA_Q1,C1491,0
AILA_Q1,C1504,0
AILA_Q1,C411,0
AILA_Q1,C243,0
AILA_Q1,C2001,0
AILA_Q1,C931,0
AILA_Q1,C1135,0
AILA_Q1,C1405,0
AILA_Q1,C2023,0
AILA_Q1,C162,0
AILA_Q1,C805,0
AILA_Q1,C617,0
AILA_Q1,C2608,0
AILA_Q1,C1038,0
AILA_Q1,C2840,0
AILA_Q1,C2076,0
AILA_Q1,C2312,0
AILA_Q1,C1251,0
AILA_Q1,C1397,0
AILA_Q1,C2340,0
AILA_Q1,C1143,0
AILA_Q1,C174,0
AILA_Q1,C2905,0
AILA_Q1,C496,0
AILA_Q1,C1608,0
AILA_Q1,C1882,0
AILA_Q1,C2648,0
AILA_Q1,C1858,0
AILA_Q1,C2672,0
AILA_Q1,C699,0
AILA_Q1,C1303,0
AILA_Q1,C2117,0
AILA_Q1,C1117,0
AILA_Q1,C2037,0
AILA_Q1,C1395,0
AILA_Q1,C1997,0
AILA_Q1,C2528,0
AILA_Q1,C1814,0
AILA_Q1,C1977,0
AILA_Q1,C2007,0
AILA_Q1,C1996,0
AILA_Q1,C2294,0
AILA_Q1,C1460,0
AILA_Q1,C604,0
AILA_Q1,C2882,0
AILA_Q1,C1190,0
AILA_Q1,C1056,0
AILA_Q1,C2558,0
AILA_Q1,C2310,0
AILA_Q1,C2240,0
AILA_Q1,C1959,0
AILA_Q1,C126,0
AILA_Q1,C1047,0
AILA_Q1,C1670,0
AILA_Q1,C1302,0
AILA_Q1,C1462,0
AILA_Q1,C305,0
AILA_Q1,C2368,0
AILA_Q1,C422,0
AILA_Q1,C824,0
AILA_Q1,C1677,0
AILA_Q1,C1826,0
AILA_Q1,C345,0
AILA_Q1,C2617,0
AILA_Q1,C272,0
AILA_Q1,C1089,0
AILA_Q1,C1928,0
AILA_Q1,C1916,0
AILA_Q1,C2456,0
AILA_Q1,C2682,0
AILA_Q1,C347,0
AILA_Q1,C1964,0
AILA_Q1,C2263,0
AILA_Q1,C193,0
AILA_Q1,C1632,0
AILA_Q1,C1048,0
AILA_Q1,C1221,0
AILA_Q1,C95,0
AILA_Q1,C2006,0
AILA_Q1,C1377,0
AILA_Q1,C2626,0
AILA_Q1,C213,0
AILA_Q1,C2569,0
AILA_Q1,C269,0
AILA_Q1,C522,0
AILA_Q1,C783,0
AILA_Q1,C1624,0
AILA_Q1,C454,0
AILA_Q1,C2262,0
AILA_Q1,C1144,0
AILA_Q1,C1388,0
AILA_Q1,C608,0
AILA_Q1,C2168,0
AILA_Q1,C2491,0
AILA_Q1,C2413,0
AILA_Q1,C2778,0
AILA_Q1,C2331,0
AILA_Q1,C1074,0
AILA_Q1,C2189,0
AILA_Q1,C2138,0
AILA_Q1,C2212,0
AILA_Q1,C2629,0
AILA_Q1,C265,0
AILA_Q1,C2026,0
AILA_Q1,C248,0
AILA_Q1,C646,0
AILA_Q1,C713,0
AILA_Q1,C1837,0
AILA_Q1,C1782,0
AILA_Q1,C822,0
AILA_Q1,C1245,0
AILA_Q1,C2598,0
AILA_Q1,C2576,0
AILA_Q1,C2561,0
AILA_Q1,C1444,0
AILA_Q1,C2446,0
AILA_Q1,C1681,0
AILA_Q1,C1208,0
AILA_Q1,C1373,0
AILA_Q1,C1335,0
AILA_Q1,C624,0
AILA_Q1,C1585,0
AILA_Q1,C1250,0
AILA_Q1,C395,0
AILA_Q1,C2718,0
AILA_Q1,C2444,0
AILA_Q1,C1758,0
AILA_Q1,C525,0
AILA_Q1,C1738,0
AILA_Q1,C2556,0
AILA_Q1,C969,0
AILA_Q1,C1087,0
AILA_Q1,C692,0
AILA_Q1,C2390,0
AILA_Q1,C695,0
AILA_Q1,C2728,0
AILA_Q1,C275,0
AILA_Q1,C388,0
AILA_Q1,C2192,0
AILA_Q1,C1361,0
AILA_Q1,C57,0
AILA_Q1,C716,0
AILA_Q1,C681,0
AILA_Q1,C1290,0
AILA_Q1,C2866,0
AILA_Q1,C1295,0
AILA_Q1,C2894,0
AILA_Q1,C878,0
AILA_Q1,C2625,0
AILA_Q1,C54,0
AILA_Q1,C2225,0
AILA_Q1,C1421,0
AILA_Q1,C1791,0
AILA_Q1,C694,0
AILA_Q1,C1178,0
AILA_Q1,C2,0
AILA_Q1,C1870,0
AILA_Q1,C2008,0
AILA_Q1,C369,0
AILA_Q1,C588,0
AILA_Q1,C1580,0
AILA_Q1,C102,0
AILA_Q1,C2714,0
AILA_Q1,C2273,0
AILA_Q1,C1963,0
AILA_Q1,C1623,0
AILA_Q1,C1308,0
AILA_Q1,C830,0
AILA_Q1,C973,0
AILA_Q1,C1210,0
AILA_Q1,C2777,0
AILA_Q1,C85,0
AILA_Q1,C176,0
AILA_Q1,C2540,0
AILA_Q1,C2689,0
AILA_Q1,C2044,0
AILA_Q1,C391,0
AILA_Q1,C2351,0
AILA_Q1,C2582,0
AILA_Q1,C2370,0
AILA_Q1,C521,0
AILA_Q1,C979,0
AILA_Q1,C2605,0
AILA_Q1,C2083,0
AILA_Q1,C536,0
AILA_Q1,C2628,0
AILA_Q1,C1044,0
AILA_Q1,C2721,0
AILA_Q1,C25,0
AILA_Q1,C546,0
AILA_Q1,C135,0
AILA_Q1,C807,0
AILA_Q1,C583,0
AILA_Q1,C490,0
AILA_Q1,C891,0
AILA_Q1,C1579,0
AILA_Q1,C313,0
AILA_Q1,C1419,0
AILA_Q1,C2412,0
AILA_Q1,C2580,0
AILA_Q1,C1806,0
AILA_Q1,C2250,0
AILA_Q1,C2407,0
AILA_Q1,C657,0
AILA_Q1,C1990,0
AILA_Q1,C1842,0
AILA_Q1,C1547,0
AILA_Q1,C1986,0
AILA_Q1,C449,0
AILA_Q1,C1148,0
AILA_Q1,C2079,0
AILA_Q1,C94,0
AILA_Q1,C153,0
AILA_Q1,C2426,0
AILA_Q1,C233,0
AILA_Q1,C2496,0
AILA_Q1,C1439,0
AILA_Q1,C585,0
AILA_Q1,C1112,0
AILA_Q1,C1430,0
AILA_Q1,C2583,0
AILA_Q1,C2424,0
AILA_Q1,C1818,0
AILA_Q1,C156,0
AILA_Q1,C2372,0
AILA_Q1,C1954,0
AILA_Q1,C1557,0
AILA_Q1,C393,0
AILA_Q1,C2379,0
AILA_Q1,C1661,0
AILA_Q1,C1064,0
AILA_Q1,C581,0
AILA_Q1,C808,0
AILA_Q1,C1741,0
AILA_Q1,C2137,0
AILA_Q1,C2873,0
AILA_Q1,C2170,0
AILA_Q1,C1674,0
AILA_Q1,C1708,0
AILA_Q1,C2683,0
AILA_Q1,C2091,0
AILA_Q1,C1196,0
AILA_Q1,C1622,0
AILA_Q1,C1886,0
AILA_Q1,C421,0
AILA_Q1,C1930,0
AILA_Q1,C2398,0
AILA_Q1,C1972,0
AILA_Q1,C2696,0
AILA_Q1,C1939,0
AILA_Q1,C2786,0
AILA_Q1,C1194,0
AILA_Q1,C407,0
AILA_Q1,C619,0
AILA_Q1,C2883,0
AILA_Q1,C462,0
AILA_Q1,C2657,0
AILA_Q1,C1692,0
AILA_Q1,C1330,0
AILA_Q1,C2898,0
AILA_Q1,C2615,0
AILA_Q1,C2519,0
AILA_Q1,C1447,0
AILA_Q1,C1180,0
AILA_Q1,C552,0
AILA_Q1,C2825,0
AILA_Q1,C2060,0
AILA_Q1,C339,0
AILA_Q1,C6,0
AILA_Q1,C888,0
AILA_Q1,C1474,0
AILA_Q1,C408,0
AILA_Q1,C547,0
AILA_Q1,C1109,0
AILA_Q1,C1926,0
AILA_Q1,C2611,0
AILA_Q1,C1065,0
AILA_Q1,C1299,0
AILA_Q1,C1871,0
AILA_Q1,C1024,0
AILA_Q1,C2633,0
AILA_Q1,C2297,0
AILA_Q1,C1932,0
AILA_Q1,C2552,0
AILA_Q1,C2288,0
AILA_Q1,C591,0
AILA_Q1,C606,0
AILA_Q1,C1042,0
AILA_Q1,C1731,0
AILA_Q1,C1230,0
AILA_Q1,C1847,0
AILA_Q1,C77,0
AILA_Q1,C2833,0
AILA_Q1,C1800,0
AILA_Q1,C1263,0
AILA_Q1,C2839,0
AILA_Q1,C515,0
AILA_Q1,C2817,0
AILA_Q1,C242,0
AILA_Q1,C113,0
AILA_Q1,C2287,0
AILA_Q1,C1809,0
AILA_Q1,C2548,0
AILA_Q1,C195,0
AILA_Q1,C2417,0
AILA_Q1,C1209,0
AILA_Q1,C479,0
AILA_Q1,C1693,0
AILA_Q1,C1037,0
AILA_Q1,C143,0
AILA_Q1,C1055,0
AILA_Q1,C2012,0
AILA_Q1,C2813,0
AILA_Q1,C652,0
AILA_Q1,C11,0
AILA_Q1,C2717,0
AILA_Q1,C470,0
AILA_Q1,C2467,0
AILA_Q1,C1550,0
AILA_Q1,C2854,0
AILA_Q1,C834,0
AILA_Q1,C2754,0
AILA_Q1,C2014,0
AILA_Q1,C1825,0
AILA_Q1,C362,0
AILA_Q1,C1781,0
AILA_Q1,C2753,0
AILA_Q1,C1128,0
AILA_Q1,C1783,0
AILA_Q1,C711,0
AILA_Q1,C1407,0
AILA_Q1,C1595,0
AILA_Q1,C577,0
AILA_Q1,C167,0
AILA_Q1,C1615,0
AILA_Q1,C2533,0
AILA_Q1,C1716,0
AILA_Q1,C845,0
AILA_Q1,C918,0
AILA_Q1,C2197,0
AILA_Q1,C327,0
AILA_Q1,C477,0
AILA_Q1,C1841,0
AILA_Q1,C1436,0
AILA_Q1,C2478,0
AILA_Q1,C2148,0
AILA_Q1,C2366,0
AILA_Q1,C601,0
AILA_Q1,C2206,0
AILA_Q1,C873,0
AILA_Q1,C2438,0
AILA_Q1,C226,0
AILA_Q1,C691,0
AILA_Q1,C1018,0
AILA_Q1,C2409,0
AILA_Q1,C614,0
AILA_Q1,C2619,0
AILA_Q1,C146,0
AILA_Q1,C290,0
AILA_Q1,C785,0
AILA_Q1,C548,0
AILA_Q1,C544,0
AILA_Q1,C611,0
AILA_Q1,C623,0
AILA_Q1,C1687,0
AILA_Q1,C2025,0
AILA_Q1,C2321,0
AILA_Q1,C148,0
AILA_Q1,C351,0
AILA_Q1,C1784,0
AILA_Q1,C142,0
AILA_Q1,C1000,0
AILA_Q1,C2504,0
AILA_Q1,C1631,0
AILA_Q1,C558,0
AILA_Q1,C1485,0
AILA_Q1,C340,0
AILA_Q1,C1859,0
AILA_Q1,C2004,0
AILA_Q1,C1903,0
AILA_Q1,C1965,0
AILA_Q1,C442,0
AILA_Q1,C2411,0
AILA_Q1,C772,0
AILA_Q1,C1958,0
AILA_Q1,C1998,0
AILA_Q1,C2265,0
AILA_Q1,C673,0
AILA_Q1,C1665,0
AILA_Q1,C1031,0
AILA_Q1,C2543,0
AILA_Q1,C19,0
AILA_Q1,C2827,0
AILA_Q1,C1257,0
AILA_Q1,C1414,0
AILA_Q1,C2765,0
AILA_Q1,C2360,0
AILA_Q1,C1480,0
AILA_Q1,C232,0
AILA_Q1,C2736,0
AILA_Q1,C1442,0
AILA_Q1,C2110,0
AILA_Q1,C1793,0
AILA_Q1,C2030,0
AILA_Q1,C1152,0
AILA_Q1,C1123,0
AILA_Q1,C1899,0
AILA_Q1,C2469,0
AILA_Q1,C917,0
AILA_Q1,C2546,0
AILA_Q1,C133,0
AILA_Q1,C952,0
AILA_Q1,C2715,0
AILA_Q1,C1489,0
AILA_Q1,C1757,0
AILA_Q1,C2447,0
AILA_Q1,C2106,0
AILA_Q1,C401,0
AILA_Q1,C1823,0
AILA_Q1,C867,0
AILA_Q1,C2074,0
AILA_Q1,C1253,0
AILA_Q1,C2532,0
AILA_Q1,C2767,0
AILA_Q1,C2507,0
AILA_Q1,C871,0
AILA_Q1,C2742,0
AILA_Q1,C209,0
AILA_Q1,C29,0
AILA_Q1,C1158,0
AILA_Q1,C2566,0
AILA_Q1,C223,0
AILA_Q1,C2551,0
AILA_Q1,C2338,0
AILA_Q1,C1934,0
AILA_Q1,C2272,0
AILA_Q1,C2324,0
AILA_Q1,C182,0
AILA_Q1,C676,0
AILA_Q1,C2455,0
AILA_Q1,C1424,0
AILA_Q1,C1362,0
AILA_Q1,C618,0
AILA_Q1,C1546,0
AILA_Q1,C2645,0
AILA_Q1,C1838,0
AILA_Q1,C1924,0
AILA_Q1,C2389,0
AILA_Q1,C1581,0
AILA_Q1,C2486,0
AILA_Q1,C1675,0
AILA_Q1,C870,0
AILA_Q1,C2759,0
AILA_Q1,C749,0
AILA_Q1,C2350,0
AILA_Q1,C1383,0
AILA_Q1,C1090,0
AILA_Q1,C1828,0
AILA_Q1,C2226,0
AILA_Q1,C2032,0
AILA_Q1,C460,0
AILA_Q1,C1569,0
AILA_Q1,C1314,0
AILA_Q1,C220,0
AILA_Q1,C434,0
AILA_Q1,C256,0
AILA_Q1,C2313,0
AILA_Q1,C869,0
AILA_Q1,C1815,0
AILA_Q1,C1617,0
AILA_Q1,C1446,0
AILA_Q1,C1876,0
AILA_Q1,C2843,0
AILA_Q1,C2584,0
AILA_Q1,C1776,0
AILA_Q1,C2035,0
AILA_Q1,C321,0
AILA_Q1,C2864,0
AILA_Q1,C1517,0
AILA_Q1,C2162,0
AILA_Q1,C164,0
AILA_Q1,C874,0
AILA_Q1,C2685,0
AILA_Q1,C464,0
AILA_Q1,C2859,0
AILA_Q1,C1685,0
AILA_Q1,C2501,0
AILA_Q1,C1368,0
AILA_Q1,C1219,0
AILA_Q1,C1440,0
AILA_Q1,C261,0
AILA_Q1,C1008,0
AILA_Q1,C2354,0
AILA_Q1,C1711,0
AILA_Q1,C790,0
AILA_Q1,C1453,0
AILA_Q1,C632,0
AILA_Q1,C2687,0
AILA_Q1,C1456,0
AILA_Q1,C970,0
AILA_Q1,C1706,0
AILA_Q1,C22,0
AILA_Q1,C437,0
AILA_Q1,C1913,0
AILA_Q1,C2594,0
AILA_Q1,C2146,0
AILA_Q1,C773,0
AILA_Q1,C2302,0
AILA_Q1,C1307,0
AILA_Q1,C1353,0
AILA_Q1,C836,0
AILA_Q1,C2746,0
AILA_Q1,C116,0
AILA_Q1,C1450,0
AILA_Q1,C1215,0
AILA_Q1,C2555,0
AILA_Q1,C468,0
AILA_Q1,C1059,0
AILA_Q1,C1530,0
AILA_Q1,C1811,0
AILA_Q1,C1910,0
AILA_Q1,C457,0
AILA_Q1,C2826,0
AILA_Q1,C565,0
AILA_Q1,C2824,0
AILA_Q1,C420,0
AILA_Q1,C663,0
AILA_Q1,C2448,0
AILA_Q1,C908,0
AILA_Q1,C1098,0
AILA_Q1,C2059,0
AILA_Q1,C2163,0
AILA_Q1,C37,0
AILA_Q1,C2434,0
AILA_Q1,C543,0
AILA_Q1,C2254,0
AILA_Q1,C2750,0
AILA_Q1,C1526,0
AILA_Q1,C1501,0
AILA_Q1,C592,0
AILA_Q1,C2202,0
AILA_Q1,C2067,0
AILA_Q1,C2041,0
AILA_Q1,C730,0
AILA_Q1,C1999,0
AILA_Q1,C1643,0
AILA_Q1,C2391,0
AILA_Q1,C1570,0
AILA_Q1,C208,0
AILA_Q1,C645,0
AILA_Q1,C1637,0
AILA_Q1,C968,0
AILA_Q1,C2709,0
AILA_Q1,C452,0
AILA_Q1,C1611,0
AILA_Q1,C2809,0
AILA_Q1,C1601,0
AILA_Q1,C456,0
AILA_Q1,C1316,0
AILA_Q1,C1988,0
AILA_Q1,C1484,0
AILA_Q1,C649,0
AILA_Q1,C1011,0
AILA_Q1,C1773,0
AILA_Q1,C90,0
AILA_Q1,C1922,0
AILA_Q1,C2130,0
AILA_Q1,C1853,0
AILA_Q1,C2588,0
AILA_Q1,C2055,0
AILA_Q1,C1164,0
AILA_Q1,C469,0
AILA_Q1,C535,0
AILA_Q1,C2669,0
AILA_Q1,C705,0
AILA_Q1,C2875,0
AILA_Q1,C1435,0
AILA_Q1,C717,0
AILA_Q1,C2080,0
AILA_Q1,C2568,0
AILA_Q1,C1764,0
AILA_Q1,C235,0
AILA_Q1,C750,0
AILA_Q1,C2245,0
AILA_Q1,C212,0
AILA_Q1,C802,0
AILA_Q1,C2761,0
AILA_Q1,C1519,0
AILA_Q1,C127,0
AILA_Q1,C1503,0
AILA_Q1,C1739,0
AILA_Q1,C568,0
AILA_Q1,C1010,0
AILA_Q1,C1596,0
AILA_Q1,C2457,0
AILA_Q1,C573,0
AILA_Q1,C264,0
AILA_Q1,C2505,0
AILA_Q1,C1337,0
AILA_Q1,C1805,0
AILA_Q1,C1,0
AILA_Q1,C2155,0
AILA_Q1,C2107,0
AILA_Q1,C1714,0
AILA_Q1,C1369,0
AILA_Q1,C2835,0
AILA_Q1,C2459,0
AILA_Q1,C1004,0
AILA_Q1,C157,0
AILA_Q1,C708,0
AILA_Q1,C1092,0
AILA_Q1,C2706,0
AILA_Q1,C2231,0
AILA_Q1,C1765,0
AILA_Q1,C700,0
AILA_Q1,C2290,0
AILA_Q1,C1943,0
AILA_Q1,C1434,0
AILA_Q1,C325,0
AILA_Q1,C1907,0
AILA_Q1,C253,0
AILA_Q1,C1812,0
AILA_Q1,C1258,0
AILA_Q1,C2664,0
AILA_Q1,C2563,0
AILA_Q1,C2688,0
AILA_Q1,C1563,0
AILA_Q1,C1298,0
AILA_Q1,C1865,0
AILA_Q1,C511,0
AILA_Q1,C883,0
AILA_Q1,C1222,0
AILA_Q1,C1636,0
AILA_Q1,C2128,0
AILA_Q1,C1902,0
AILA_Q1,C549,0
AILA_Q1,C1772,0
AILA_Q1,C943,0
AILA_Q1,C198,0
AILA_Q1,C2698,0
AILA_Q1,C2691,0
AILA_Q1,C1832,0
AILA_Q1,C314,0
AILA_Q1,C1801,0
AILA_Q1,C1115,0
AILA_Q1,C800,0
AILA_Q1,C2821,0
AILA_Q1,C2392,0
AILA_Q1,C2814,0
AILA_Q1,C274,0
AILA_Q1,C43,0
AILA_Q1,C2062,0
AILA_Q1,C1193,0
AILA_Q1,C1273,0
AILA_Q1,C2166,0
AILA_Q1,C1346,0
AILA_Q1,C2454,0
AILA_Q1,C172,0
AILA_Q1,C2461,0
AILA_Q1,C2485,0
AILA_Q1,C476,0
AILA_Q1,C1254,0
AILA_Q1,C2072,0
AILA_Q1,C140,0
AILA_Q1,C2458,0
AILA_Q1,C2362,0
AILA_Q1,C1625,0
AILA_Q1,C948,0
AILA_Q1,C1588,0
AILA_Q1,C2111,0
AILA_Q1,C1775,0
AILA_Q1,C1495,0
AILA_Q1,C2887,0
AILA_Q1,C2410,0
AILA_Q1,C759,0
AILA_Q1,C1633,0
AILA_Q1,C1803,0
AILA_Q1,C1874,0
AILA_Q1,C2503,0
AILA_Q1,C856,0
AILA_Q1,C1343,0
AILA_Q1,C1666,0
AILA_Q1,C1036,0
AILA_Q1,C1393,0
AILA_Q1,C1131,0
AILA_Q1,C509,0
AILA_Q1,C876,0
AILA_Q1,C747,0
AILA_Q1,C2406,0
AILA_Q1,C493,0
AILA_Q1,C1317,0
AILA_Q1,C2818,0
AILA_Q1,C767,0
AILA_Q1,C1054,0
AILA_Q1,C343,0
AILA_Q1,C1157,0
AILA_Q1,C557,0
AILA_Q1,C2780,0
AILA_Q1,C306,0
AILA_Q1,C1735,0
AILA_Q1,C2428,0
AILA_Q1,C2039,0
AILA_Q1,C2665,0
AILA_Q1,C2904,0
AILA_Q1,C2124,0
AILA_Q1,C524,0
AILA_Q1,C654,0
AILA_Q1,C2490,0
AILA_Q1,C1971,0
AILA_Q1,C60,0
AILA_Q1,C2161,0
AILA_Q1,C2797,0
AILA_Q1,C2304,0
AILA_Q1,C1122,0
AILA_Q1,C2258,0
AILA_Q1,C2450,0
AILA_Q1,C639,0
AILA_Q1,C1321,0
AILA_Q1,C2333,0
AILA_Q1,C2165,0
AILA_Q1,C2098,0
AILA_Q1,C319,0
AILA_Q1,C330,0
AILA_Q1,C68,0
AILA_Q1,C955,0
AILA_Q1,C2869,0
AILA_Q1,C1269,0
AILA_Q1,C307,0
AILA_Q1,C2142,0
AILA_Q1,C1043,0
AILA_Q1,C1170,0
AILA_Q1,C653,0
AILA_Q1,C1201,0
AILA_Q1,C732,0
AILA_Q1,C1981,0
AILA_Q1,C2649,0
AILA_Q1,C363,0
AILA_Q1,C2396,0
AILA_Q1,C1472,0
AILA_Q1,C2320,0
AILA_Q1,C169,0
AILA_Q1,C2600,0
AILA_Q1,C380,0
AILA_Q1,C1960,0
AILA_Q1,C533,0
AILA_Q1,C2660,0
